100.000000	610000000.000000
200.000000	470000000.000000
500.000000	346000000.000000
1000.000000	278000000.000000
2000.000000	226000000.000000
5000.000000	177000000.000000
10000.000000	149000000.000000
20000.000000	129000000.000000
50000.000000	108000000.000000
100000.000000	95000000.000000
200000.000000	83000000.000000
500000.000000	72000000.000000
1000000.000000	66000000.000000
2000000.000000	66000000.000000
